key	lnum	page	text
arya	3066	0041	arya; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
parivfQa	3067	0041	parivfQa; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
svAmin	3068	0041	svAmin; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
praBu	3069	0041	praBu; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
netf	3070	0041	netf; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
nAyaka	3071	0041	nAyaka; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
aDiBU	3072	0041	aDiBU; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
aDipa	3073	0041	aDipa; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
aDISa	3074	0041	aDISa; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
aDipati	3075	0041	aDipati; aryaH parivfQaH svAmI praBurnetA ca nAyakaH . aDiBUraDipaH prokto hyaDISo'DipatistaTA .. 343 .. 2.1.1.343
tapasvin	3076	0041	tapasvin; tapasvI saMyataH SAnto munirliNgI yatirvratI . 2.1.1.344
saMyata	3077	0041	saMyata; tapasvI saMyataH SAnto munirliNgI yatirvratI . 2.1.1.344
SAnta	3078	0041	SAnta; tapasvI saMyataH SAnto munirliNgI yatirvratI . 2.1.1.344
muni	3079	0041	muni; tapasvI saMyataH SAnto munirliNgI yatirvratI . 2.1.1.344
liNgin	3080	0041	liNgin; tapasvI saMyataH SAnto munirliNgI yatirvratI . 2.1.1.344
yati	3081	0041	yati; tapasvI saMyataH SAnto munirliNgI yatirvratI . 2.1.1.344
vratin	3082	0041	vratin; tapasvI saMyataH SAnto munirliNgI yatirvratI . 2.1.1.344
rajoharaRaDArin	3083	0041	rajoharaRaDArin; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
SvetavAsas	3084	0041	SvetavAsas; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
sitAmbara	3085	0041	sitAmbara; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
nagnAwa	3086	0041	nagnAwa; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
digvAsas	3087	0041	digvAsas; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
kzapaRa	3088	0041	kzapaRa; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
SramaRa	3089	0041	SramaRa; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
jIvaka	3090	0041	jIvaka; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
jEna	3091	0041	jEna; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
AjIva	3092	0041	AjIva; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
malaDArin	3093	0041	malaDArin; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
nirgranTa	3094	0041	nirgranTa; rajoharaRaDArI ca SvetavAsAH sitAmbaraH .. 344 .. nagnAwo digvAsAH kzapaRaH SramaRaSca jIvako jEnaH . AjIvo malaDArI nirgranTaH kaTyate sadBiH .. 345 .. 2.1.1.344
durjana	3095	0041	durjana; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
piSuna	3096	0041	piSuna; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
kzudra	3097	0041	kzudra; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
nIca	3098	0041	nIca; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
karRejapa	3099	0041	karRejapa; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
Kala	3100	0041	Kala; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
dozagrAhin	3101	0041	dozagrAhin; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
puroBAgin	3102	0041	puroBAgin; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
dvijihva	3103	0041	dvijihva; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
matsarin	3104	0041	matsarin; durjanaH piSunaH kzudro nIcaH karRejapaH KalaH . dozagrAhI puroBAgI dvijihvo matsarI mataH .. 346 .. 2.1.1.346
kadarya	3105	0041	kadarya; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
hIna	3106	0041	hIna; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
kInASa	3107	0041	kInASa; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
kimpacAna	3108	0041	kimpacAna; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
mitampaca	3109	0041	mitampaca; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
kfpaRa	3110	0041	kfpaRa; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
kzullaka	3111	0041	kzullaka; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
klIva	3112	0041	klIva; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
kzudra	3113	0041	kzudra; kadaryahInakInASakimpacAnamitampacAH . kfpaRakzullakaklIvakzudrA ekArTavAcakAH .. 347 .. 2.1.1.347
kzudra	3114	0041	kzudra; kzudradaridrAkiYcanadurviDaduHsTASca durgatAH proktAH . 2.1.1.348
daridra	3115	0041	daridra; kzudradaridrAkiYcanadurviDaduHsTASca durgatAH proktAH . 2.1.1.348
akiYcana	3116	0041	akiYcana; kzudradaridrAkiYcanadurviDaduHsTASca durgatAH proktAH . 2.1.1.348
durviDa	3117	0041	durviDa; kzudradaridrAkiYcanadurviDaduHsTASca durgatAH proktAH . 2.1.1.348
duHsTa	3118	0041	duHsTa; kzudradaridrAkiYcanadurviDaduHsTASca durgatAH proktAH . 2.1.1.348
durgata	3119	0041	durgata; kzudradaridrAkiYcanadurviDaduHsTASca durgatAH proktAH . 2.1.1.348
itara	3120	0041	itara; itaraprAkftapAmarapfTagjanA varvarASca tulyArTAH .. 348 .. 2.1.1.348
prAkfta	3121	0041	prAkfta; itaraprAkftapAmarapfTagjanA varvarASca tulyArTAH .. 348 .. 2.1.1.348
pAmara	3122	0041	pAmara; itaraprAkftapAmarapfTagjanA varvarASca tulyArTAH .. 348 .. 2.1.1.348
pfTagjana	3123	0041	pfTagjana; itaraprAkftapAmarapfTagjanA varvarASca tulyArTAH .. 348 .. 2.1.1.348
varvara	3124	0041	varvara; itaraprAkftapAmarapfTagjanA varvarASca tulyArTAH .. 348 .. 2.1.1.348
dARqAjinika	3125	0041	dARqAjinika; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
kuhaka	3126	0041	kuhaka; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
kArpawika	3127	0041	kArpawika; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
jAlika	3128	0041	jAlika; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
kOsftika	3129	0041	kOsftika; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
DUrta	3130	0041	DUrta; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
vyaMsaka	3131	0041	vyaMsaka; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
mAyAvin	3132	0041	mAyAvin; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
mAyika	3133	0041	mAyika; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
mAyin	3134	0041	mAyin; dARqAjinikaH kuhakaH kArpawiko jAlikaSca kOsftikaH . DUrto vyaMsaka ukto mAyAvI mAyiko mAyI .. 349 .. 2.1.1.349
AdyUna	3135	0041	AdyUna; AdyUnaH syAdOdariko Bakzako Gasmaro'dmaraH . 2.1.1.350
Odarika	3136	0041	Odarika; AdyUnaH syAdOdariko Bakzako Gasmaro'dmaraH . 2.1.1.350
Bakzaka	3137	0041	Bakzaka; AdyUnaH syAdOdariko Bakzako Gasmaro'dmaraH . 2.1.1.350
Gasmara	3138	0041	Gasmara; AdyUnaH syAdOdariko Bakzako Gasmaro'dmaraH . 2.1.1.350
admara	3139	0041	admara; AdyUnaH syAdOdariko Bakzako Gasmaro'dmaraH . 2.1.1.350
asecanaka	3140	0041	asecanaka; tamasecanakaM prAhustfptiryasya na jAyate .. 350 .. 2.1.1.350
parAnna	3141	0041	parAnna; parAnnaH parapiRqAdaH parajAtaH parEDitaH . 2.1.1.351
parapiRqAda	3142	0041	parapiRqAda; parAnnaH parapiRqAdaH parajAtaH parEDitaH . 2.1.1.351
parijAta	3143	0041	parijAta; parAnnaH parapiRqAdaH parajAtaH parEDitaH . 2.1.1.351
parEDita	3144	0041	parEDita; parAnnaH parapiRqAdaH parajAtaH parEDitaH . 2.1.1.351
sarvAnnIna	3145	0042	sarvAnnIna; sarvAnnInaH sarvaBakzo mAMsAdI SOzkalaH smftaH .. 351 .. 2.1.1.351
sarvaBakza	3146	0042	sarvaBakza; sarvAnnInaH sarvaBakzo mAMsAdI SOzkalaH smftaH .. 351 .. 2.1.1.351
mAMsAdin	3147	0042	mAMsAdin; sarvAnnInaH sarvaBakzo mAMsAdI SOzkalaH smftaH .. 351 .. 2.1.1.351
SOzkala	3148	0042	SOzkala; sarvAnnInaH sarvaBakzo mAMsAdI SOzkalaH smftaH .. 351 .. 2.1.1.351
pravaRa	3149	0042	pravaRa; ucyate pravaRaH prahvastatparaSca parAyaRaH . 2.1.1.352
prahva	3150	0042	prahva; ucyate pravaRaH prahvastatparaSca parAyaRaH . 2.1.1.352
tatpara	3151	0042	tatpara; ucyate pravaRaH prahvastatparaSca parAyaRaH . 2.1.1.352
parAyaRa	3152	0042	parAyaRa; ucyate pravaRaH prahvastatparaSca parAyaRaH . 2.1.1.352
vyutpanna	3153	0042	vyutpanna; vyutpannaH prahataH kzuRRaH saMskftaSca nigadyate .. 352 .. 2.1.1.352
prahata	3154	0042	prahata; vyutpannaH prahataH kzuRRaH saMskftaSca nigadyate .. 352 .. 2.1.1.352
kzuRRa	3155	0042	kzuRRa; vyutpannaH prahataH kzuRRaH saMskftaSca nigadyate .. 352 .. 2.1.1.352
saMskfta	3156	0042	saMskfta; vyutpannaH prahataH kzuRRaH saMskftaSca nigadyate .. 352 .. 2.1.1.352
loluBa	3157	0042	loluBa; loluBaM lolupaM lolaM lAlasaM lampawaM viduH . 2.1.1.353
lolupa	3158	0042	lolupa; loluBaM lolupaM lolaM lAlasaM lampawaM viduH . 2.1.1.353
lola	3159	0042	lola; loluBaM lolupaM lolaM lAlasaM lampawaM viduH . 2.1.1.353
lAlasa	3160	0042	lAlasa; loluBaM lolupaM lolaM lAlasaM lampawaM viduH . 2.1.1.353
lampawa	3161	0042	lampawa; loluBaM lolupaM lolaM lAlasaM lampawaM viduH . 2.1.1.353
pratUrRa	3162	0042	pratUrRa; pratUrRastvaritastUrRa utsukaH prasftaH smftaH .. 353 .. 2.1.1.353
tvarita	3163	0042	tvarita; pratUrRastvaritastUrRa utsukaH prasftaH smftaH .. 353 .. 2.1.1.353
tUrRa	3164	0042	tUrRa; pratUrRastvaritastUrRa utsukaH prasftaH smftaH .. 353 .. 2.1.1.353
utsuka	3165	0042	utsuka; pratUrRastvaritastUrRa utsukaH prasftaH smftaH .. 353 .. 2.1.1.353
prasfta	3166	0042	prasfta; pratUrRastvaritastUrRa utsukaH prasftaH smftaH .. 353 .. 2.1.1.353
SUra	3167	0042	SUra; SUro vIraSca vikrAnto BawaScAraBawo Bavet . 2.1.1.354
vIra	3168	0042	vIra; SUro vIraSca vikrAnto BawaScAraBawo Bavet . 2.1.1.354
vikrAnta	3169	0042	vikrAnta; SUro vIraSca vikrAnto BawaScAraBawo Bavet . 2.1.1.354
Bawa	3170	0042	Bawa; SUro vIraSca vikrAnto BawaScAraBawo Bavet . 2.1.1.354
AraBawa	3171	0042	AraBawa; SUro vIraSca vikrAnto BawaScAraBawo Bavet . 2.1.1.354
darita	3172	0042	darita; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
cakita	3173	0042	cakita; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
BIta	3174	0042	BIta; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
trasta	3175	0042	trasta; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
BIru	3176	0042	BIru; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
kAtara	3177	0042	kAtara; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
kzuBita	3178	0042	kzuBita; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
SaNkita	3179	0042	SaNkita; daritaScakito BItastrasto BIruSca kAtaraH .. 354 .. kzuBitaH SaNkitaSceti nAtinAnArTavAcakAH . 2.1.1.354
mahotsAha	3180	0042	mahotsAha; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
mahodyoga	3181	0042	mahodyoga; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
mahecCa	3182	0042	mahecCa; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
mahAmanas	3183	0042	mahAmanas; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
udAtta	3184	0042	udAtta; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
udIrRa	3185	0042	udIrRa; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
mahAtman	3186	0042	mahAtman; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
udAra	3187	0042	udAra; mahotsAho mahodyogo mahecCaH syAnmahAmanAH .. 355 .. udAttaSca taTodIrRo mahAtmodAra ucyate . 2.1.1.355
AQya	3188	0042	AQya; AQyaH samfdDo DanavAnina ISo DanISvaraH .. 356 .. 2.1.1.356
samfdDa	3189	0042	samfdDa; AQyaH samfdDo DanavAnina ISo DanISvaraH .. 356 .. 2.1.1.356
Danavat	3190	0042	Danavat; AQyaH samfdDo DanavAnina ISo DanISvaraH .. 356 .. 2.1.1.356
ina	3191	0042	ina; AQyaH samfdDo DanavAnina ISo DanISvaraH .. 356 .. 2.1.1.356
ISa	3192	0042	ISa; AQyaH samfdDo DanavAnina ISo DanISvaraH .. 356 .. 2.1.1.356
Danin	3193	0042	Danin; AQyaH samfdDo DanavAnina ISo DanISvaraH .. 356 .. 2.1.1.356
ISvara	3194	0042	ISvara; AQyaH samfdDo DanavAnina ISo DanISvaraH .. 356 .. 2.1.1.356
aByAgArika	3195	0042	aByAgArika; aByAgArikamicCanti kuwumbavyApftaM janAH . 2.1.1.357
kuwumbavyApfta	3196	0042	kuwumbavyApfta; aByAgArikamicCanti kuwumbavyApftaM janAH . 2.1.1.357
pAnTa	3197	0042	pAnTa; pAnTo'Dvago'DvanInaH syAdaDvanyaH paTikastaTA .. 357 .. 2.1.1.357
aDvaga	3198	0042	aDvaga; pAnTo'Dvago'DvanInaH syAdaDvanyaH paTikastaTA .. 357 .. 2.1.1.357
aDvanIna	3199	0042	aDvanIna; pAnTo'Dvago'DvanInaH syAdaDvanyaH paTikastaTA .. 357 .. 2.1.1.357
aDvanya	3200	0042	aDvanya; pAnTo'Dvago'DvanInaH syAdaDvanyaH paTikastaTA .. 357 .. 2.1.1.357
paTika	3201	0042	paTika; pAnTo'Dvago'DvanInaH syAdaDvanyaH paTikastaTA .. 357 .. 2.1.1.357
jaNGAla	3202	0042	jaNGAla; jaNGAlo javano vegI pATeyaM SambalaM smftam . 2.1.1.358
javana	3203	0042	javana; jaNGAlo javano vegI pATeyaM SambalaM smftam . 2.1.1.358
vegin	3204	0042	vegin; jaNGAlo javano vegI pATeyaM SambalaM smftam . 2.1.1.358
pATeya	3205	0042	pATeya; jaNGAlo javano vegI pATeyaM SambalaM smftam . 2.1.1.358
Sambala	3206	0042	Sambala; jaNGAlo javano vegI pATeyaM SambalaM smftam . 2.1.1.358
AveSika	3207	0042	AveSika; AveSikaH prAGuRaka AganturatiTiH smftaH .. 358 .. 2.1.1.358
prAGuRaka	3208	0042	prAGuRaka; AveSikaH prAGuRaka AganturatiTiH smftaH .. 358 .. 2.1.1.358
Agantu	3209	0042	Agantu; AveSikaH prAGuRaka AganturatiTiH smftaH .. 358 .. 2.1.1.358
atiTi	3210	0042	atiTi; AveSikaH prAGuRaka AganturatiTiH smftaH .. 358 .. 2.1.1.358
AtiTeya	3211	0042	AtiTeya; AtiTeyaM taTAtiTyamAtiTeyI ca kaTyate . 2.1.1.359
AtiTya	3212	0042	AtiTya; AtiTeyaM taTAtiTyamAtiTeyI ca kaTyate . 2.1.1.359
AtiTeyI	3213	0042	AtiTeyI; AtiTeyaM taTAtiTyamAtiTeyI ca kaTyate . 2.1.1.359
arTin	3214	0042	arTin; arTI mArgaRakaH prokto yAcakaSca vanIpakaH .. 359 .. 2.1.1.359
mArgaRaka	3215	0042	mArgaRaka; arTI mArgaRakaH prokto yAcakaSca vanIpakaH .. 359 .. 2.1.1.359
yAcaka	3216	0042	yAcaka; arTI mArgaRakaH prokto yAcakaSca vanIpakaH .. 359 .. 2.1.1.359
vanIpaka	3217	0042	vanIpaka; arTI mArgaRakaH prokto yAcakaSca vanIpakaH .. 359 .. 2.1.1.359
aDyezaRA	3218	0042	aDyezaRA; aDyezaREzaRA yAcYA yAcanA prArTanA smftA . 2.1.1.360
ezaRA	3219	0042	ezaRA; aDyezaREzaRA yAcYA yAcanA prArTanA smftA . 2.1.1.360
yAcYA	3220	0042	yAcYA; aDyezaREzaRA yAcYA yAcanA prArTanA smftA . 2.1.1.360
yAcanA	3221	0042	yAcanA; aDyezaREzaRA yAcYA yAcanA prArTanA smftA . 2.1.1.360
prArTanA	3222	0042	prArTanA; aDyezaREzaRA yAcYA yAcanA prArTanA smftA . 2.1.1.360
kzudvat	3223	0043	kzudvat; kzudvAnbuBukzitaH psAto jiGatsuH kzuDitastaTA .. 360 .. 2.1.1.360
buBukzita	3224	0043	buBukzita; kzudvAnbuBukzitaH psAto jiGatsuH kzuDitastaTA .. 360 .. 2.1.1.360
psAta	3225	0043	psAta; kzudvAnbuBukzitaH psAto jiGatsuH kzuDitastaTA .. 360 .. 2.1.1.360
jiGatsu	3226	0043	jiGatsu; kzudvAnbuBukzitaH psAto jiGatsuH kzuDitastaTA .. 360 .. 2.1.1.360
kzuDita	3227	0043	kzuDita; kzudvAnbuBukzitaH psAto jiGatsuH kzuDitastaTA .. 360 .. 2.1.1.360
aSanAyA	3228	0043	aSanAyA; aSanAyA buBukzA psA jiGatsAkzutkzuDAH samAH . 2.1.1.361
buBukzA	3229	0043	buBukzA; aSanAyA buBukzA psA jiGatsAkzutkzuDAH samAH . 2.1.1.361
psA	3230	0043	psA; aSanAyA buBukzA psA jiGatsAkzutkzuDAH samAH . 2.1.1.361
jiGatsA	3231	0043	jiGatsA; aSanAyA buBukzA psA jiGatsAkzutkzuDAH samAH . 2.1.1.361
kzud	3232	0043	kzud; aSanAyA buBukzA psA jiGatsAkzutkzuDAH samAH . 2.1.1.361
kzuDA	3233	0043	kzuDA; aSanAyA buBukzA psA jiGatsAkzutkzuDAH samAH . 2.1.1.361
kopana	3234	0043	kopana; kopanaH kroDanaH kroDI rozaRaH syAdamarzaRaH .. 361 .. 2.1.1.361
kroDana	3235	0043	kroDana; kopanaH kroDanaH kroDI rozaRaH syAdamarzaRaH .. 361 .. 2.1.1.361
kroDin	3236	0043	kroDin; kopanaH kroDanaH kroDI rozaRaH syAdamarzaRaH .. 361 .. 2.1.1.361
rozaRa	3237	0043	rozaRa; kopanaH kroDanaH kroDI rozaRaH syAdamarzaRaH .. 361 .. 2.1.1.361
amarzaRa	3238	0043	amarzaRa; kopanaH kroDanaH kroDI rozaRaH syAdamarzaRaH .. 361 .. 2.1.1.361
kopa	3239	0043	kopa; kopaH kroDastaTAmarzo rozaH pratiGa ucyate . 2.1.1.362
kroDa	3240	0043	kroDa; kopaH kroDastaTAmarzo rozaH pratiGa ucyate . 2.1.1.362
amarza	3241	0043	amarza; kopaH kroDastaTAmarzo rozaH pratiGa ucyate . 2.1.1.362
roza	3242	0043	roza; kopaH kroDastaTAmarzo rozaH pratiGa ucyate . 2.1.1.362
pratiGa	3243	0043	pratiGa; kopaH kroDastaTAmarzo rozaH pratiGa ucyate . 2.1.1.362
tfzita	3244	0043	tfzita; tfzitastarzitaH proktaH pipAsuSca pipAsitaH .. 362 .. 2.1.1.362
tarzita	3245	0043	tarzita; tfzitastarzitaH proktaH pipAsuSca pipAsitaH .. 362 .. 2.1.1.362
pipAsu	3246	0043	pipAsu; tfzitastarzitaH proktaH pipAsuSca pipAsitaH .. 362 .. 2.1.1.362
pipAsita	3247	0043	pipAsita; tfzitastarzitaH proktaH pipAsuSca pipAsitaH .. 362 .. 2.1.1.362
udanyA	3248	0043	udanyA; udanyA tarzatfwtfzRApipAsASca samAH smftAH . 2.1.1.363
tarza	3249	0043	tarza; udanyA tarzatfwtfzRApipAsASca samAH smftAH . 2.1.1.363
tfz	3250	0043	tfz; udanyA tarzatfwtfzRApipAsASca samAH smftAH . 2.1.1.363
tfzRA	3251	0043	tfzRA; udanyA tarzatfwtfzRApipAsASca samAH smftAH . 2.1.1.363
pipAsA	3252	0043	pipAsA; udanyA tarzatfwtfzRApipAsASca samAH smftAH . 2.1.1.363
tfzRaka	3253	0043	tfzRaka; tfzRako garDano gfDnurlipsurlubDo'BilAzukaH .. 363 .. 2.1.1.363
garDana	3254	0043	garDana; tfzRako garDano gfDnurlipsurlubDo'BilAzukaH .. 363 .. 2.1.1.363
gfDnu	3255	0043	gfDnu; tfzRako garDano gfDnurlipsurlubDo'BilAzukaH .. 363 .. 2.1.1.363
lipsu	3256	0043	lipsu; tfzRako garDano gfDnurlipsurlubDo'BilAzukaH .. 363 .. 2.1.1.363
lubDa	3257	0043	lubDa; tfzRako garDano gfDnurlipsurlubDo'BilAzukaH .. 363 .. 2.1.1.363
aBilAzuka	3258	0043	aBilAzuka; tfzRako garDano gfDnurlipsurlubDo'BilAzukaH .. 363 .. 2.1.1.363
tfzRA	3259	0043	tfzRA; tfzRABilAzo lipsASA DanAyA garDanocyate . 2.1.1.364
aBilAza	3260	0043	aBilAza; tfzRABilAzo lipsASA DanAyA garDanocyate . 2.1.1.364
