key	lnum	page	text
fBukzin	2214	11	devakARqaH 596 indra-puM,hari-puM,duScyavana-puM,acyutAgraja-puM,vajrin-puM,viqOjas-puM,maGavan-puM,purandara-puM,prAcInabarhis-puM,puruhUta-puM,vAsava-puM,saNkrandana-puM,AKaRqala-puM,meGavAhana-puM,sutrAman-puM,vAstozpati-puM,dalmi-puM,Sakra-puM,vfzan-puM,sunASIra-puM,sahasranetra-puM,parjanya-puM,haryaSva-puM,fBukzin-puM,bAhudanteya-puM,vfdDaSravas-puM,turAzAh-puM,surarzaBa-puM,tapastakza-puM,jizRu-puM,varakratu-puM,Satakratu-puM,kOSika-puM,pUrvadikpati-puM,devapati-puM,apsaraHpati-puM,svargapati-puM,SacIpati-puM,pftanAzAh-puM,ugraDanvan-puM,marutvat-puM,maGavat-puM indro harirduScyavano'cyutAgrajo vajrI viqOjA maGavAnpuraMdaraH . prAcInabarhiH puruhUtavAsavO saMkrandanAKaRqalameGavAhanAH .. 171 .. sutrAmavAstozpatidalmiSakrA vfzA SunAsIrasahasranetrO . parjanyaharyaSvafBukzibAhudanteyavfdDaSravasasturAzAw .. 172 .. surarzaBastapastakzo jizRurvaraSatakratuH . kOSikaH pUrvadigdevApsaraHsvargaSacIpatiH .. 173 .. pftanAzAqugraDanvA marutvAnmaGavAsya tu (174) .
fSya	2215	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3909 fSya-puM mfgaBedA rurunyaNkuraNkugokarRaSambarAH .. 1293 .. camUrucInacamarAH samUrERarSyarOhizAH . kadalI kandalI kfzRasAraH pfzatarohitO .. 1294 ..
fzaBa	2216	5	devADidevakARqaH 2 fzaBa-puM etasyAmavasarpiRyAmfzaBo'jitaSaMBavO . aBinandanaH sumatistataH padmapraBABiDaH .. 26 .. supArSvaScandrapraBaSca suviDiScATa SItalaH . SreyAMso vAsupUjyaSca vimalo'nantatIrTakft .. 27 .. DarmaH SAntiH kuMTuraro malliSca munisuvrataH . namirnemiH pArSvo vIraScaturviMSatirarhatAm .. 28 ..
fzaBa	2217	5	devADidevakARqaH 26 fzaBa-puM,vfzaBa-puM fzaBo vfzaBaH SreyAYSreyAMsaH syAdanantajidanantaH (29) .
fzaBa	2218	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3810 fzaBa-puM,vfzaBa-puM,vfza-puM,vAqaveya-puM,sOraBeya-puM,Badra-puM,Sakvara-puM,SAkvara-puM,ukzan-puM,anaqvah-puM,kakudmat-puM,go-puMstrI,balIvarda-puM,SANkara-puM gardaBastu ciramehI vAleyo rAsaBaH KaraH . cakrIvAYSaNkukarRo'Ta fzaBo vfzaBo vfzaH .. 1256 .. vAqaveyaH sOraBEyo BadraH SakvaraSAkvarO . ukzAnaqvAnkakudmAngOrbalIvardaSca SAMkaraH .. 1257 ..
fzaBa	2219	53	sAmAnyakARqaH 4171 fzaBa-puM zaqja fzaBagAnDArA maDyamaH paYcamastaTA . DEvato nizaDaH sapta tantrIkaRWodBavAH svarAH .. 1401 .. te mandramaDyatArAH syururaHkaRWaSirodBavAH (1402) .
fzaBa	2220	54	sAmAnyakARqaH 4311 fzaBa-puM syuruttarapade vyAGrapuMgavarzaBakuYjarAH . siMhaSArdUlanAgAdyAstallajaSca matallikA .. 1440 .. macarcikA prakARqodGO praSasyArTaprakASakAH (1441) .
fzi	2221	6	devADidevakARqaH 299 mumukzu-puM,SramaRa-puM,yati-puM,vAcaMyama-puM,vratin-puM,sADu-puM,anagAra-puM,fzi-puM,muni-puM,nirgranTa-puM,Bikzu-puM mahAnando'mftaM sidDiH kEvalyamapunarBavaH . SivaM niHSreyasaM Sreyo nirvARaM brahma nirvftiH .. 74 .. mahodayaH sarvaduHKakzayo niryARamakzaram . muktirmokzo'pavargo'Ta mumukzuH SramaRo yatiH .. 75 .. vAcaMyamo vratI sADuranagAra fzirmuniH . nirgranTo Bikzurasya svaM tapoyogaSamAdayaH .. 76 ..
fzikulyA	2222	42	tiryakkARqaH, jalakAyaH 3253 gaNgA-strI,tripaTagA-strI,BAgIraTI-strI,tridaSadIrGikA-strI,trisrotas-strI,jAhnavI-strI,mandAkinI-strI,BIzmakumArasU-strI,saridvarA-strI,vizRupadI-strI,sidDApagA-strI,svarApagA-strI,svargyApagA-strI,KApagA-strI,fzikulyA-strI,hEmavatI-strI,svarvApI-strI,haraSeKarA-strI gaNgA tripaTagA BAgIraTI tridaSadIrGikA . trisrotA jAhnavI mandAkinI BIzmakumArasUH .. 1081 .. saridvarA vizRupadI sidDasvaHsvargiKApagA . fzikulyA hEmavatI svarvApI haraSeKarA .. 1082 ..
fzisaNGa	2223	5	devADidevakARqaH 33 gaRa-puM,fzisaNGa-puM gaRA navAsyarzisaMGA ekAdaSa gaRADipAH . indraBUtiragniBUtirvAyuBUtiSca gotamAH .. 31 .. vyaktaH suDarmA maRqitamOryaputrAvakampitaH . acalaBrAtA metAryaH praBAsaSca pfTakkulAH .. 32 ..
fzwi	2224	32	martyakARqaH 2376 candrahAsa-puM,karavAla-puM,nistriMSa-puM,kfpARa-puM,Kaqga-puM,taravAri-puM,kOkzeyaka-puM,maRqalAgra-puM,asi-puM,fzwi-puMstrI,rizwi-puMstrI tURo nizaNgastURIra upAsaNgaH SarASrayaH .. 781 .. SaraDiH kalApo'pyaTa candrahAsaH karavAlanistriMSakfpARaKaqgAH . taravArikOkzeyakamaRqalAgrA asirfzwirizwI tsarurasya muzwiH .. 782 ..
fzyANka	2225	14	devakARqaH 742 kAmasuta-puM,anirudDa-puM,fzyANka-puM,uzeSa-puM,brahmasU-puM suto'nirudDo fzyANka uzeSo brahmasUSca saH (230) .
eka	2226	35	martyakARqaH 2652 eka-puM yaTottaraM daSaguRaM Bavedeko daSAmutaH . SataM sahasramayutaM lakzaprayutakowayaH .. 873 .. arbudamabjaM KarvaM ca niKarvaM ca mahAmbujam . SaNkurvArDirantyaM maDyaM parArDaM ceti nAmataH .. 874 ..
eka	2227	55	sAmAnyakARqaH 4350 ekAkin-puM,eka-puM,ekaka-puM anuge'nupadAnvakzAnvaYcyekAkyeka ekakaH .. 1457 ..
eka	2228	55	sAmAnyakARqaH 4371 anyat-sa,anyatarat-sa,Binna-klI,eka-sa,itarat-sa anyadanyataradBinnaM tvamekamitaracca tat .. 1468 ..
ekaka	2229	55	sAmAnyakARqaH 4350 ekAkin-puM,eka-puM,ekaka-puM anuge'nupadAnvakzAnvaYcyekAkyeka ekakaH .. 1457 ..
ekakuRqala	2230	13	devakARqaH 729 rAma-puM,halin-puM,musalin-puM,sAttvata-puM,kAmapAla-puM,saNkarzaRa-puM,priyamaDu-puM,bali-puM,rOhiReya-puM,rukmiBid-puM,pralambaBid-puM,yamunABid-puM,ananta-puM,tAlalakzman-puM,ekakuRqala-puM,sitAsita-puM,revatISa-puM,baladeva-puM,balaBadra-puM,nIlavastra-puM,acyutAgraja-puM rAmo halI musalisAttvatakAmapAlAH saMkarzaRaH priyamaDurbalarOhiReyO . rukmipralambayamunABidanantatAlalakzmEkakuRqalasitAsitarevatISAH .. 224 .. ;p{0014} baladevo balaBadro nIlavastro'cyutAgrajaH (225) .
ekaguravaH	2231	7	devADidevakARqaH 316 satIrTyAH-puMba,ekaguravaH-puMba satIrTyAstvekaguravo vivekaH pfTagAtmatA .. 79 ..
ekatAna	2232	55	sAmAnyakARqaH 4351 ekatAna-klI,ekAyana-klI,ekasarga-klI,ekAgra-klI,EkAgra-klI,tadgata-klI,ananyavftti-strI,ekAyanagata-klI ekAttAnAyanasargAgrARyEkAgraM ca tadgatam . ananyavftyEkAyatanagataM cATAdyamAdimam .. 1458 .. pOrastyaM praTamaM pUrvamAdiragramaTAntimam . jaGanyamantyaM caramamantapAScAttyapaScime .. 1459 ..
ekatAla	2233	53	sAmAnyakARqaH 4211 ekatAla-puM,layAnuga-puM kAkalI tu kalaH sUkzma ekatAlo layAnugaH (1410) .
ekadanta	2234	12	devakARqaH 685 heramba-puM,gaReSa-puM,viGneSa-puM,parSupARi-puM,vinAyaka-puM,dvEmAtura-puM,gajAsya-puM,ekadanta-puM,lambodara-puM,AKuga-puM herambo gaRaviGneSaH parSupARirvinAyakaH . dvEmAturo gajAsyEkadantO lambodarAKugO .. 207 ..
ekadfS	2235	12	devakARqaH 664 SamBu-puM,Sarva-puM,sTARu-puM,ISAna-puM,ISa-puM,rudra-puM,uqqISa-puM,vAmadeva-puM,vfzANka-puM,kaRWekAla-puM,SaNkara-puM,nIlakaRWa-puM,SrIkaRWa-puM,ugra-puM,DUrjawi-puM,BIma-puM,Barga-puM,mftyuYjaya-puM,paYcamuKa-puM,azwamUrti-puM,SmaSAnaveSman-puM,giriSa-puM,girISa-puM,zaRQa-puM,kapardin-puM,ISvara-puM,UrDvaliNga-puM,ekadfS-puM,tridfS-puM,BAladfS-puM,ekapAd-puM,mfqa-puM,awwahAsin-puM,GanavAhana-puM,ahirbuDna-puM,virUpAkza-puM,vizAntaka-puM,mahAvratin-puM,vahniretas-puM,hiraRyaretas-puM,Siva-puM,asTiDanvan-puM,puruzAsTimAlin-puM,vyomakeSa-puM,Sipivizwa-puM,BErava-puM,digvAsas-puM,kfttivAsas-puM,Bava-puM,nIlalohita-puM,sarvajYa-puM,nAwyapriya-puM,KaRqaparSu-puM,mahAdeva-puM,mahAnawa-puM,maheSvara-puM,hara-puM,paSupati-puM,pramaTapati-puM,umApati-puM,piNgajawa-puM,piNgekzaRa-puM,pinAkaBft-puM,SUlaBft-puM,KawvANgaBft-puM,gaNgABft-puM,ahiBft-puM,induBft-puM,kapAlaBft-puM,gajAsuhfd-puM,pUzAsuhfd-puM,anaNgAsuhfd-puM,kAlAsuhfd-puM,anDakAsuhfd-puM,maKAsuhfd-puM SaMBuH SarvaH sTARurISAna ISo rudroqqISO vAmadevo vfzANkaH . kaRWekAlaH SaMkaro nIlakaRWaH SrIkaRWogrO DUrjawirBImaBargO .. 195 .. mftyuMjayaH paYcamuKo'zwamUrtiH SmaSAnaveSmA giriSo girISaH . zaRQaH kapardISvara UrDvaliNga ekatridfgBAladfgekapAdaH .. 196 .. mfqo'wwahAsI GanavAhano'hirbuDno virUpAkzavizAntakO ca . mahAvratI vahnihiraRyaretAH Sivo'sTiDanvA puruzAsTimAlI .. 197 .. syAvdyomakeSaH SipivizwaBEravO dikkfttivAsA BavanIlalohitO . sarvajYanAwyapriyaKaRqaparSavo mahAparA devanaweSvarA haraH .. 198 .. paSupramaTaBUtomApatiH piNgajawekzaRaH . pinAkaSUlaKawvANgagaNgAhIndukapAlaBft .. 199 .. gajapUzapurAnaNgakAlAnDakamaKAsuhft (200) .
ekadfS	2236	21	martyakARqaH 1393 kARa-puM,kanana-puM,ekadfS-puM paNguH SroRaH Kalatistu KalvAwa EndraluptikaH .. 452 .. Sipivizwo baBruraTa kARaH kanana ekadfk (453) .
ekadfS	2237	50	tiryakkARqaH, paYcendriyAH, KacarapaYcendriyAH 3980 kAka-puM,arizwa-puM,sakftpraja-puM,AtmaGoza-puM,cirajIvin-puM,GUkAri-puM,karawa-puM,dvika-puM,ekadfS-puM,baliBuj-puM,DvANkza-puM,mOkuli-puM,vAyasa-puM,anyaBft-puM vanapriyaH paraBftastAmrAkzaH kokilaH pikaH . kalakaRWaH kAkapuzwaH kAko'rizwaH sakftprajaH .. 1321 .. AtmaGozaScirajIvI GUkAriH karawo dvikaH . ekadfgbaliBugDvANkzo mOkulirvAyaso'nyaBft .. 1322 ..
ekaDura	2238	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3824 ekaDurIRa-puM,ekaDura-puM,ekaDurAvaha-puM ekaDurIREkaDurAvuBAvekaDurAvahe (1262) .
ekaDurAvaha	2239	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3824 ekaDurIRa-puM,ekaDura-puM,ekaDurAvaha-puM ekaDurIREkaDurAvuBAvekaDurAvahe (1262) .
ekaDurIRa	2240	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3824 ekaDurIRa-puM,ekaDura-puM,ekaDurAvaha-puM ekaDurIREkaDurAvuBAvekaDurAvahe (1262) .
ekapatnI	2241	24	martyakARqaH 1646 pativratA-strI,ekapatnI-strI,sucaritrA-strI,sADvI-strI,satI-strI kftasApatnikADyUQADivinnATa pativratA .. 527 .. ekapatnI sucaritrA sADvI satyasatItvarI . puMScalI carzaRI banDakyavinItA ca pAMsulA .. 528 .. svEriRI kulawA yAti yA priyaM sABisArikA (529) .
ekapadI	2242	39	tiryakkARqaH, pfTvIkAyaH 3001 padavI-strI,ekapadI-strI,padyA-strI,padDati-strI,vartman-klI,vartanI-strI,ayana-klI,saraRi-strI,mArga-puM,aDvan-puM,paTin-puM,nigama-puM,sfti-strI padavyekapadI padyA padDatirvartma vartanI . ayanaM saraRirmArgo'DvA panTA nigamaH sftiH .. 983 ..
ekapade	2243	57	avyayavargaH 4554 sahasA-a,ekapade-a,sadyas-a,akasmAt-a,sapadi-a,tatkzaRa-klI sahasEkapade sadyo'kasmAtsapadi tatkzaRe (1532) .
ekapAd	2244	12	devakARqaH 664 SamBu-puM,Sarva-puM,sTARu-puM,ISAna-puM,ISa-puM,rudra-puM,uqqISa-puM,vAmadeva-puM,vfzANka-puM,kaRWekAla-puM,SaNkara-puM,nIlakaRWa-puM,SrIkaRWa-puM,ugra-puM,DUrjawi-puM,BIma-puM,Barga-puM,mftyuYjaya-puM,paYcamuKa-puM,azwamUrti-puM,SmaSAnaveSman-puM,giriSa-puM,girISa-puM,zaRQa-puM,kapardin-puM,ISvara-puM,UrDvaliNga-puM,ekadfS-puM,tridfS-puM,BAladfS-puM,ekapAd-puM,mfqa-puM,awwahAsin-puM,GanavAhana-puM,ahirbuDna-puM,virUpAkza-puM,vizAntaka-puM,mahAvratin-puM,vahniretas-puM,hiraRyaretas-puM,Siva-puM,asTiDanvan-puM,puruzAsTimAlin-puM,vyomakeSa-puM,Sipivizwa-puM,BErava-puM,digvAsas-puM,kfttivAsas-puM,Bava-puM,nIlalohita-puM,sarvajYa-puM,nAwyapriya-puM,KaRqaparSu-puM,mahAdeva-puM,mahAnawa-puM,maheSvara-puM,hara-puM,paSupati-puM,pramaTapati-puM,umApati-puM,piNgajawa-puM,piNgekzaRa-puM,pinAkaBft-puM,SUlaBft-puM,KawvANgaBft-puM,gaNgABft-puM,ahiBft-puM,induBft-puM,kapAlaBft-puM,gajAsuhfd-puM,pUzAsuhfd-puM,anaNgAsuhfd-puM,kAlAsuhfd-puM,anDakAsuhfd-puM,maKAsuhfd-puM SaMBuH SarvaH sTARurISAna ISo rudroqqISO vAmadevo vfzANkaH . kaRWekAlaH SaMkaro nIlakaRWaH SrIkaRWogrO DUrjawirBImaBargO .. 195 .. mftyuMjayaH paYcamuKo'zwamUrtiH SmaSAnaveSmA giriSo girISaH . zaRQaH kapardISvara UrDvaliNga ekatridfgBAladfgekapAdaH .. 196 .. mfqo'wwahAsI GanavAhano'hirbuDno virUpAkzavizAntakO ca . mahAvratI vahnihiraRyaretAH Sivo'sTiDanvA puruzAsTimAlI .. 197 .. syAvdyomakeSaH SipivizwaBEravO dikkfttivAsA BavanIlalohitO . sarvajYanAwyapriyaKaRqaparSavo mahAparA devanaweSvarA haraH .. 198 .. paSupramaTaBUtomApatiH piNgajawekzaRaH . pinAkaSUlaKawvANgagaNgAhIndukapAlaBft .. 199 .. gajapUzapurAnaNgakAlAnDakamaKAsuhft (200) .
ekapiNga	2245	11	devakARqaH 645 SrIda-puM,sitodara-puM,kuha-puM,ISasaKa-puM,piSAcakin-puM,icCAvasu-puM,triSiras-puM,Elavila-puM,ekapiNga-puM,pOlastya-puM,vESravaRa-puM,ratnakara-puM,kubera-puM,yakza-puM,nfDarman-puM,Danada-puM,naravAhana-puM,kElAsOkas-puM,yakzeSvara-puM,DaneSvara-puM,niDISvara-puM,kiMpuruzeSvara-puM SrIdaH sitodarakuheSasaKAH piSAcakIcCAvasustriSira ElabilEkapiNgAH . pOlastyavESravaRaratnakarAH kuberayakzO nfDarmaDanadO naravAhanaSca .. 189 .. kElAsOkA yakzaDananiDikiMpuruzeSvarAH (190) .
ekayazwikA	2246	28	martyakARqaH 2010 ekAvalI-strI,ekayazwikA-strI,kaRWikA-strI iti hArA yazwiBedAdekAvalyekayazwikA .. 661 .. kaRWikApyaTa nakzatramAlA tatsaMKyamOktikEH (662) .
ekasarga	2247	55	sAmAnyakARqaH 4351 ekatAna-klI,ekAyana-klI,ekasarga-klI,ekAgra-klI,EkAgra-klI,tadgata-klI,ananyavftti-strI,ekAyanagata-klI ekAttAnAyanasargAgrARyEkAgraM ca tadgatam . ananyavftyEkAyatanagataM cATAdyamAdimam .. 1458 .. pOrastyaM praTamaM pUrvamAdiragramaTAntimam . jaGanyamantyaM caramamantapAScAttyapaScime .. 1459 ..
ekahAyanI	2248	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3860 ekahAyanI-strI catustrerhAyaRI dvyekAdDAyanyekAdivarzikA (1272) .
ekAkin	2249	55	sAmAnyakARqaH 4350 ekAkin-puM,eka-puM,ekaka-puM anuge'nupadAnvakzAnvaYcyekAkyeka ekakaH .. 1457 ..
ekAgra	2250	55	sAmAnyakARqaH 4351 ekatAna-klI,ekAyana-klI,ekasarga-klI,ekAgra-klI,EkAgra-klI,tadgata-klI,ananyavftti-strI,ekAyanagata-klI ekAttAnAyanasargAgrARyEkAgraM ca tadgatam . ananyavftyEkAyatanagataM cATAdyamAdimam .. 1458 .. pOrastyaM praTamaM pUrvamAdiragramaTAntimam . jaGanyamantyaM caramamantapAScAttyapaScime .. 1459 ..
ekAnta	2251	31	martyakARqaH 2253 rahas-klI,Canna-klI,upahvara-klI,vivikta-klI,vijana-klI,ekAnta-klI,niHSalAka-klI,kevala-klI rahasyAlocanaM mantro rahaSCannamupahvaram .. 741 .. viviktavijanEkAntaniHSalAkAni kevalam (742) .
ekAnta	2252	57	sAmAnyakARqaH 4469 atyarTa-klI,gAQa-klI,udgAQa-klI,bAQa-klI,tIvra-klI,BfSa-klI,dfQa-klI,atimAtra-klI,atimaryAda-klI,nitAnta-klI,utkarza-puM,nirBara-puM,Bara-puM,ekAnta-klI,ativela-puM,atiSaya-puM atyarTe gAQamudgAQaM bAQaM tIvraM BfSaM dfQam .. 1505 .. atimAtrAtimaryAdanitAntotkarzanirBarAH . BarEkAntAtivelAtiSayA jfmBA tu jfmBaRam .. 1506 ..
ekAntaduHzamA	2253	9	devakARqaH 479 ekAntaduHzamA-strI ekAntaduHzamApi hyetatsaMKyAH pare'pi viparItAH .. 131 .. praTame'ratraye martyAstridvyekapalyajIvitAH . tridvyekagavyUtyucCrAyAstridvyekadinaBojanAH .. 132 .. kalpadruPalasaMtuzwAScaturTe tvarake narAH . pUrvakowyAyuzaH paYcaDanuHSatasamucCrayAH .. 133 .. paYcame tu varzaSatAyuzaH saptakarocCrayAH . zazWe punaH zoqaSAbdAyuzo hastasamucCrayAH .. 134 .. ekAntaduHKapracitA utsarpiRyAmapIdfSAH . paYcAnupUrvyA vijYeyA arezu kila zawsvapi .. 135 ..
ekAntasuzamA	2254	9	devakARqaH 474 ekAntasuzamA-strI tatrEkAntasuzamAraScatasraH kowikowayaH . sAgarARAM suzamA tu tisrastatkowikowayaH .. 129 ..
ekAyana	2255	55	sAmAnyakARqaH 4351 ekatAna-klI,ekAyana-klI,ekasarga-klI,ekAgra-klI,EkAgra-klI,tadgata-klI,ananyavftti-strI,ekAyanagata-klI ekAttAnAyanasargAgrARyEkAgraM ca tadgatam . ananyavftyEkAyatanagataM cATAdyamAdimam .. 1458 .. pOrastyaM praTamaM pUrvamAdiragramaTAntimam . jaGanyamantyaM caramamantapAScAttyapaScime .. 1459 ..
ekAyanagata	2256	55	sAmAnyakARqaH 4351 ekatAna-klI,ekAyana-klI,ekasarga-klI,ekAgra-klI,EkAgra-klI,tadgata-klI,ananyavftti-strI,ekAyanagata-klI ekAttAnAyanasargAgrARyEkAgraM ca tadgatam . ananyavftyEkAyatanagataM cATAdyamAdimam .. 1458 .. pOrastyaM praTamaM pUrvamAdiragramaTAntimam . jaGanyamantyaM caramamantapAScAttyapaScime .. 1459 ..
ekAvalI	2257	28	martyakARqaH 2010 ekAvalI-strI,ekayazwikA-strI,kaRWikA-strI iti hArA yazwiBedAdekAvalyekayazwikA .. 661 .. kaRWikApyaTa nakzatramAlA tatsaMKyamOktikEH (662) .
eqa	2258	21	martyakARqaH 1398 akarRa-puM,eqa-puM,baDira-puM akarRa eqo baDiro duScarmA tu dvinagnakaH .. 454 .. vaRqaSca SipivizwaSca KoqaKorO tu KaYjake (455) .
eqaka	2259	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3873 avi-puM,meza-puMklI,UrRAyu-puM,huqa-puM,uraRa-puM,uraBra-puM,meRQaka-puM,vfzRi-puM,eqaka-puM,romaSa-puM,huqu-puM,samPAla-puM,SfNgiRa-puM,Beqa-puM yuvAjo varkaro'vO tu mezorRAyuhuqoraRAH . uraBro meRQako vfzRireqako romaSo huquH .. 1276 .. saMPAlaH SfNgiRo Beqo mezI tu kurarI rujA . jAlakinyavilA veRyaTeqikkaH SiSuvAhakaH .. 1277 .. pfzWaSfNgo vanAjaH syAdavidugDe tvaveH param . soQaM dUsaM marIsaM ca kukkuro vakravAlaDiH .. 1278 .. asTiBugBazaRaH sArameyaH kOleyakaH SunaH . SuniH SvAno gfhamfgaH kurkuro rAtrijAgaraH .. 1279 .. rasanAliqrataparAH kIlaSAyivraRAndukAH . SAlAvfko mfgadaMSaH SvAlarkastu sa rogitaH .. 1280 ..
eqagaja	2260	45	tiryakkARqaH, vanaspatikAyaH 3477 prapunnAwa-puM,eqagaja-puM,dadruGna-puM,cakramardaka-puM prapunnAwastveqagajo dadruGnaScakramardakaH .. 1158 ..
eqamUka	2261	18	martyakARqaH 1129 eqamUka-puM,aneqamUka-puM,avAkSruti-puM yadvado'nuttare durvAkkadvade syAdaTADaraH .. 347 .. hInavAdinyeqamUkAneqamUkO tvAvAkSrutO (348) .
eqUka	2262	39	tiryakkARqaH, pfTvIkAyaH 3061 eqUka-klI kuqyaM BittistadeqUkamantarnihitakIkasam .. 1003 ..
eRa	2263	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3908 eRa-puM mfgaBedA rurunyaNkuraNkugokarRaSambarAH .. 1293 .. camUrucInacamarAH samUrERarSyarOhizAH . kadalI kandalI kfzRasAraH pfzatarohitO .. 1294 ..
eRaBft	2264	8	devakARqaH 397 candramas-puM,kumudabAnDava-puM,daSaSvetavAjin-puM,amftasU-puM,tiTipraRI-puM,kOmudIpati-puM,kumudinIpati-puM,Bapati-puM,dakzajApati-puM,rohiRIpati-puM,dvijapati-puM,niSApati-puM,ozaDIpati-puM,jEvAtfka-puM,abja-puM,kalABft-puM,SaSaBft-puM,eRaBft-puM,CAyABft-puM,indu-puM,viDu-puM,atridfgja-puM,rAjan-puM,niSAratna-puM,niSAkara-puM,candra-puM,soma-puM,amftadyuti-puM,Svetadyuti-puM,himadyuti-puM,glO-puM candramAH kumudabAnDavo daSaSvetavAjyamftasUstiTipraRIH . kOmudIkumudinIBadakzajArohiRIdvijaniSOzaDIpatiH .. 104 .. jEvAtfko'bjaSca kalASaSERacCAyABfdindurviDuratridfgjaH . rAjA niSo ratnakarO ca candraH somo'mftaSvetahimadyutirglOH .. 105 ..
eta	2265	53	sAmAnyakARqaH 4168 karbura-puM,kirmIra-puM,eta-puM,Sabala-puM,citrakalmAza-puM,citrala-puM raktaSyAme punarDUmraDUmalAvaTa karburaH . kirmIra etaH SabalaScitrakalmAzacitralAH .. 1398 ..
etana	2266	52	sAmAnyakARqaH 4094 niHSvAsa-puM,pAna-puM,etana-puM SvAsastu SvasitaM so'ntarmuKa ucCvAsa AhAraH . Ano bahirmuKastu syAnniHSvAsaH pAna etanaH .. 1368 ..
etarhi	2267	57	avyayavargaH 4548 sAmpratam-a,aDunA-a,idAnIm-a,saMprati-a,etarhi-a sAMpratamaDunedAnIM saMpratyetarhyaTAYjasA . drAksrAgaraM JawityASu maNkzvahnAya ca satvaram .. 1530 ..
etasa	2268	33	martyakARqaH 2465 brAhmaRa-puM,trayImuKa-puM,BUdeva-puM,vAqava-puM,vipra-puM,dvijAti-puM,dvijanman-puM,dvija-puM,agrajAti-puM,agrajanman-puM,agraja-puM,varRajyezWa-puM,sUtrakaRWa-puM,zawkarman-puM,muKasamBava-puM,vedagarBa-puM,SamIgarBa-puM,sAvitra-puM,mEttra-puM,etasa-puM avadAnaM karma SudDaM brAhmaRastu trayImuKaH .. 811 .. BUdevo vAqavo vipro dvyagrAByAM jAtijanmajAH . varRajyezWaH sUtrakaRWaH zawkarmA muKasaMBavaH .. 812 .. vedagarBaH SamIgarBaH sAvitro mEttra etasaH (813) .
eDa	2269	34	martyakARqaH 2515 samiD-strI,inDana-klI,eDa-strI,iDma-klI,tarpaRa-klI,eDas-klI samidinDanameDeDmatarpaREDAMsi Basma tu .. 827 .. syAdBUtirBasitaM rakzA kzAraH pAtraM sruvAdikam (828) .
eDas	2270	34	martyakARqaH 2515 samiD-strI,inDana-klI,eDa-strI,iDma-klI,tarpaRa-klI,eDas-klI samidinDanameDeDmatarpaREDAMsi Basma tu .. 827 .. syAdBUtirBasitaM rakzA kzAraH pAtraM sruvAdikam (828) .
eDita	2271	56	sAmAnyakARqaH 4437 pravfdDa-klI,eDita-klI,prOQa-klI pravfdDameDitaM prOQaM vismftAntargate same (1495) .
enas	2272	52	sAmAnyakARqaH 4124 aSuBa-klI,duzkfta-klI,durita-klI,pApa-klI,enas-klI,pApman-puM,pAtaka-puMklI,kilbiza-klI,kaluza-klI,kiRva-klI,kalmaza-klI,vfjina-klI,tamas-klI,aMhas-klI,kalka-klI,aGa-klI,paNka-puMklI alakzmIrnirftiH kAlakarRikA syAdaTASuBam . duzkftaM duritaM pApamenaH pApmA ca pAtakam .. 1380 .. kilbizaM kaluzaM kiRvaM kalmazaM vfjinaM tamaH . aMhaH kalkamaGaM paNka upADirDarmacintanam .. 1381 ..
eraRqa	2273	45	tiryakkARqaH, vanaspatikAyaH 3451 paYcANgula-puM,eraRqa-puM paYcANgulaH syAderaRqe DAtakyAM DAtupuzpikA .. 1150 ..
ervAru	2274	46	tiryakkARqaH, vanaspatikAyaH 3572 cirBawI-strI,karkawI-strI,vAlukI-strI,ervAru-puMstrI,trapusI-strI cirBawI karkawI vAlukyervArustrapusI ca sA (1189) .
ezaRa	2275	32	martyakARqaH 2363 prakzveqana-puM,sarvalOha-puM,nArAca-puM,ezaRa-puM prakzveqanaH sarvalOho nArAca ezaRaSca saH (779) .
ezaRA	2276	19	martyakARqaH 1217 arTanA-strI,ezaRA-strI,ardanA-strI,praRaya-puM,yAcYA-strI,yAcanA-strI,aDyezaRA-strI,sani-puMstrI arTavyayajYaH sukalo yAcakastu vanIpakaH .. 387 .. mArgaRo'rTI yAcanakastarkuko'TArTanEzaRA . ardanA praRayo yAcYA yAcanADyezaRA saniH .. 388 ..
ezaRI	2277	37	martyakARqaH 2828 nArAcI-strI,ezaRI-strI muRqanaM BadrAkaraRaM vapanaM parivApanam .. 923 .. kzOraM nArAcI tvezaRyAM devAjIvastu devalaH (924) .
EkAgArika	2278	19	martyakARqaH 1204 cora-puM,pratiroDaka-puM,dasyu-puM,pAwaccara-puM,stena-puM,taskara-puM,pAripanTika-puM,parimozin-puM,parAskandin-puM,EkAgArika-puM,malimluca-puM vyasanArtastUparaktaScorastu pratiroDakaH . dasyuH pAwaccaraH stenastaskaraH pAripanTikaH .. 381 .. parimoziparAskandyEkAgarikamalimlucAH (382) .
